stim,pos,size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,text.started,text.stopped,kbRight.started,kbRight.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fix.started,fix.stopped,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,rest_image.started,rest_image.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,kbLeft.started,kbLeft.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_2.started,image_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_2.started,text_2.stopped,sbj,hndns,eye,sex,age,edu,session,date,expName,psychopyVersion,frameRate,
40.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,106,223,54,,,,,,,,,,,,,,,,,2068.866137700039,None,2069.3662335999543,2069.4158784999745,p,0.6148852000478655,2069.3662335999543,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,107,224,1,,,,,,,,,,,,,,,,,2069.998839000007,None,2070.4984313999303,2070.5483769000275,p,0.5677293000044301,2070.4984313999303,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,108,225,99,,,,,,,,,,,,,,,,,2071.097474799957,None,2071.5975005000364,2071.647224599961,o,0.5181548000546172,2071.5975005000364,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,,,,,,,,,,,,,1,109,226,26,,,,,,,,,,,,,,,,,2072.1469751000404,None,2072.6463212999515,2072.6965516000055,p,0.5433371999533847,2072.6463212999515,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,110,227,3,,,,,,,,,,,,,,,,,2073.212556499988,None,2073.7123397999676,2073.7624422999797,p,0.5444835999514908,2073.7123397999676,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,111,228,112,,,,,,,,,,,,,,,,,2074.2787519999547,None,2074.777912899968,2074.8279152000323,o,0.5171110999071971,2074.777912899968,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,112,229,66,,,,,,,,,,,,,,,,,2075.3275880999863,None,2075.8271198000293,2075.8768516000127,o,0.5753091999795288,2075.8271198000293,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,113,230,24,,,,,,,,,,,,,,,,,2076.4264946000185,None,2076.9260887999553,2076.9761457999703,o,0.5997212000656873,2076.9260887999553,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,1,114,231,20,,,,,,,,,,,,,,,,,2077.5422030999325,None,2078.041732099955,2078.0917633000063,p,0.36437139997724444,2078.041732099955,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,115,232,56,,,,,,,,,,,,,,,,,2078.4247586999554,None,2078.92461430002,2078.9743145999964,o,0.5537896000314504,2078.92461430002,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,1,116,233,32,,,,,,,,,,,,,,,,,2079.5070024000015,None,2080.006658499944,2080.056270299945,p,0.44128149992320687,2080.006658499944,None,,,,,,,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2080.4730131999822,None,space,7.7610299999359995,2080.4730131999822,None,,,,,,,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2088.2659614000004,None,space,212.66613119991962,2088.2659614000004,None,,,,,,,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,33,,,,,,,,,,,,,2300.984635300003,None,,,,,,,,,,,,,,,,,,,2301.4801511999685,2301.5297556000296,q,0.7527471999637783,2301.4801511999685,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,103,,,,,,,,,,,,,2302.262874500011,None,,,,,,,,,,,,,,,,,,,2302.762040499947,2302.812111599953,q,0.5005479999817908,2302.762040499947,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(0, 7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,47,,,,,,,,,,,,,2303.295072100009,None,,,,,,,,,,,,,,,,,,,2303.7947315999772,2303.8445997999515,q,0.475211700075306,2303.7947315999772,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,87,,,,,,,,,,,,,2304.294130599941,None,,,,,,,,,,,,,,,,,,,2304.7938116999576,2304.8437318999786,q,0.4960105000063777,2304.7938116999576,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,83,,,,,,,,,,,,,2305.310018099961,None,,,,,,,,,,,,,,,,,,,2305.8095085000386,2305.85970739997,q,0.6000455000903457,2305.8095085000386,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,94,,,,,,,,,,,,,2306.4423980999272,None,,,,,,,,,,,,,,,,,,,2306.9418920000317,2306.9919666999485,q,0.5134179999586195,2306.9418920000317,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,72,,,,,,,,,,,,,2307.474791100016,None,,,,,,,,,,,,,,,,,,,2307.974548200029,2308.024288799963,w,0.4673512000590563,2307.974548200029,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,52,,,,,,,,,,,,,2308.473756899941,None,,,,,,,,,,,,,,,,,,,2308.9735945999855,2309.0236887999345,q,0.8792624999769032,2308.9735945999855,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,39,,,,,,,,,,,,,2309.872513899929,None,,,,,,,,,,,,,,,,,,,2310.3723540999927,2310.4221819000086,q,0.4836434000171721,2310.3723540999927,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,20,,,,,,,,,,,,,2310.8886969999876,None,,,,,,,,,,,,,,,,,,,2311.387983600027,2311.438300000038,w,0.6663845999864861,2311.387983600027,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,6,,,,,,,,,,,,,2312.070831899997,None,,,,,,,,,,,,,,,,,,,2312.5702594999457,2312.6203193999827,w,0.5838112999917939,2312.5702594999457,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,100,,,,,,,,,,,,,2313.1864742999896,None,,,,,,,,,,,,,,,,,,,2313.6859141000314,2313.7357172999764,q,0.6130088999634609,2313.6859141000314,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,84,,,,,,,,,,,,,2314.318889199989,None,,,,,,,,,,,,,,,,,,,2314.8184843999334,2314.868198000011,q,0.7434521000832319,2314.8184843999334,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,28,,,,,,,,,,,,,2315.584415099933,None,,,,,,,,,,,,,,,,,,,2316.083883299958,2316.133768699947,q,0.5687623999547213,2316.083883299958,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,23,,,,,,,,,,,,,2316.6836067000404,None,,,,,,,,,,,,,,,,,,,2317.182917500031,2317.232790799928,w,0.8914163000881672,2317.182917500031,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,81,,,,,,,,,,,,,2318.098842300009,None,,,,,,,,,,,,,,,,,,,2318.5982252999675,2318.648179700016,q,0.49731139990035444,2318.5982252999675,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,61,,,,,,,,,,,,,2319.1145394999767,None,,,,,,,,,,,,,,,,,,,2319.614255600027,2319.664250400034,q,0.4340727999806404,2319.614255600027,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,5,,,,,,,,,,,,,2320.0803745000158,None,,,,,,,,,,,,,,,,,,,2320.580072999932,2320.629854699946,q,0.627528699929826,2320.580072999932,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
70.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,93,,,,,,,,,,,,,2321.2291594999842,None,,,,,,,,,,,,,,,,,,,2321.7291538999416,2321.7792721999576,w,0.4000502999406308,2321.7291538999416,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,104,,,,,,,,,,,,,2322.1618444999913,None,,,,,,,,,,,,,,,,,,,2322.6615467999363,2322.711528899963,q,0.8515391999389976,2322.6615467999363,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,44,,,,,,,,,,,,,2323.5440378999338,None,,,,,,,,,,,,,,,,,,,2324.0437056999654,2324.0932782000164,q,0.5664911000058055,2324.0437056999654,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,116,,,,,,,,,,,,,2324.6265939000295,None,,,,,,,,,,,,,,,,,,,2325.1260975999758,2325.1758471999783,w,0.5245119000319391,2325.1260975999758,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,38,,,,,,,,,,,,,2325.675432799966,None,,,,,,,,,,,,,,,,,,,2326.1751551999478,2326.2250354000134,w,0.5466883999761194,2326.1751551999478,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,76,,,,,,,,,,,,,2326.7412704000017,None,,,,,,,,,,,,,,,,,,,2327.240446300013,2327.2906981999986,q,0.6554207999724895,2327.240446300013,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,42,,,,,,,,,,,,,2327.9237693999894,None,,,,,,,,,,,,,,,,,,,2328.423141199979,2328.473096300033,w,0.6903074999572709,2328.423141199979,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,37,,,,,,,,,,,,,2329.139290699968,None,,,,,,,,,,,,,,,,,,,2329.6386232000077,2329.688432499999,w,0.4646702000172809,2329.6386232000077,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,14,,,,,,,,,,,,,2330.1218523000134,None,,,,,,,,,,,,,,,,,,,2330.6214095000178,2330.6712327999994,q,0.7745804999722168,2330.6214095000178,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,82,,,,,,,,,,,,,2331.420440900023,None,,,,,,,,,,,,,,,,,,,2331.919635999948,2331.9697581999935,q,0.6307654998963699,2331.919635999948,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,11,,,,,,,,,,,,,2332.5696634999476,None,,,,,,,,,,,,,,,,,,,2333.0693993000314,2333.1189059999306,w,0.7327464999398217,2333.0693993000314,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,46,,,,,,,,,,,,,2333.8184651000192,None,,,,,,,,,,,,,,,,,,,2334.3177105999785,2334.367552299984,w,0.7718549000564963,2334.3177105999785,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,16,,,,,,,,,,,,,2335.1173939999426,None,,,,,,,,,,,,,,,,,,,2335.6169539999682,2335.666859299992,w,0.5705647999420762,2335.6169539999682,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,51,,,,,,,,,,,,,2336.2163856000407,None,,,,,,,,,,,,,,,,,,,2336.716034199926,2336.765901900013,w,0.45502710004802793,2336.716034199926,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,31,,,,,,,,,,,,,2337.1986114999745,None,,,,,,,,,,,,,,,,,,,2337.698651099927,2337.7483752999688,w,0.65885739994701,2337.698651099927,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,40,,,,,,,,,,,,,2338.3813143000007,None,,,,,,,,,,,,,,,,,,,2338.8806092999876,2338.9305811999366,q,0.3648774999892339,2338.8806092999876,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,70,,,,,,,,,,,,,2339.2635513999267,None,,,,,,,,,,,,,,,,,,,2339.7631010999903,2339.813112700009,q,0.4605618000496179,2339.7631010999903,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
60.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,89,,,,,,,,,,,,,2340.2461840999313,None,,,,,,,,,,,,,,,,,,,2340.745777599979,2340.795668800012,q,0.8287818999961019,2340.745777599979,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,55,,,,,,,,,,,,,2341.5950299999677,None,,,,,,,,,,,,,,,,,,,2342.0948544000275,2342.1445656999713,q,0.5625976000446826,2342.0948544000275,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,75,,,,,,,,,,,,,2342.677287700004,None,,,,,,,,,,,,,,,,,,,2343.176972099929,2343.226556599955,q,0.6148475999943912,2343.176972099929,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,109,,,,,,,,,,,,,2343.8098021999467,None,,,,,,,,,,,,,,,,,,,2344.3094258999918,2344.3593556999695,q,0.5840833000838757,2344.3094258999918,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,106,,,,,,,,,,,,,2344.9253448999953,None,,,,,,,,,,,,,,,,,,,2345.4247364000184,2345.4745777000207,q,0.6430384999839589,2345.4247364000184,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
30.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,43,,,,,,,,,,,,,2346.091059600003,None,,,,,,,,,,,,,,,,,,,2346.5906313000014,2346.640670599998,w,0.5857269000262022,2346.5906313000014,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,25,,,,,,,,,,,,,2347.2068265000125,None,,,,,,,,,,,,,,,,,,,2347.7062773000216,2347.7558308999287,w,0.5700696000130847,2347.7062773000216,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,42,42,64,,,,,,,,,,,,,2348.3057588000083,None,,,,,,,,,,,,,,,,,,,2348.805398599943,2348.8552060000366,w,0.47103040001820773,2348.805398599943,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,43,43,17,,,,,,,,,,,,,2349.3048492999515,None,,,,,,,,,,,,,,,,,,,2349.8044873999897,2349.854076599935,w,0.7048820999916643,2349.8044873999897,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,32,,,,,,,,,,,,,2350.5369836000027,None,,,,,,,,,,,,,,,,,,,2351.0365449000383,2351.086958399974,w,0.5304087999975309,2351.0365449000383,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(-6.06, -3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,45,45,36,,,,,,,,,,,,,2351.5862069999566,None,,,,,,,,,,,,,,,,,,,2352.085779899964,2352.135523200035,w,0.6247215999756008,2352.085779899964,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(-4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,46,46,56,,,,,,,,,,,,,2352.7355912999483,None,,,,,,,,,,,,,,,,,,,2353.2347142000217,2353.284674800001,w,0.5301404000492766,2353.2347142000217,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,47,47,29,,,,,,,,,,,,,2353.7842434999766,None,,,,,,,,,,,,,,,,,,,2354.284048900008,2354.3333761999384,w,0.5179020999930799,2354.284048900008,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(-2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,48,48,18,,,,,,,,,,,,,2354.8336874999804,None,,,,,,,,,,,,,,,,,,,2355.3327476000413,2355.3830484999344,w,0.4518210000824183,2355.3327476000413,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(-2, 6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,49,49,107,,,,,,,,,,,,,2355.8160183000145,None,,,,,,,,,,,,,,,,,,,2356.3154586999444,2356.365280500031,w,0.5179787999950349,2356.3154586999444,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(0, 0)","(4.375, 4.375)",,,,,,,,,,,,,,,,,,,,,,,,,0,50,50,65,,,,,,,,,,,,,2356.8646237000357,None,,,,,,,,,,,,,,,,,,,2357.364530800027,2357.414803999942,w,0.6001128000207245,2357.364530800027,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
80.bmp,"(6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,51,51,111,,,,,,,,,,,,,2357.9972894999664,None,,,,,,,,,,,,,,,,,,,2358.497098700027,2358.5469937999733,w,0.7474531000480056,2358.497098700027,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
50.bmp,"(2, -6.92)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,52,52,71,,,,,,,,,,,,,2359.2628378999652,None,,,,,,,,,,,,,,,,,,,2359.7624952000333,2359.8122468999354,q,0.5217811999609694,2359.7624952000333,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
10.bmp,"(0, -7)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,53,53,24,,,,,,,,,,,,,2360.3121756999753,None,,,,,,,,,,,,,,,,,,,2360.8115710000275,2360.861523099942,w,0.7633962000254542,2360.8115710000275,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
40.bmp,"(4, 0)","(7, 7)",,,,,,,,,,,,,,,,,,,,,,,,,0,54,54,53,,,,,,,,,,,,,2361.594223399996,None,,,,,,,,,,,,,,,,,,,2362.0935841000173,2362.143750399933,w,0.699664399959147,2362.0935841000173,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
20.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,55,55,35,,,,,,,,,,,,,2362.809863399947,None,,,,,,,,,,,,,,,,,,,2363.309017500025,2363.3593965999316,w,0.8829115000553429,2363.309017500025,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
0.bmp,"(-6.06, 3.5)","(10.5, 10.5)",,,,,,,,,,,,,,,,,,,,,,,,,0,56,56,9,,,,,,,,,,,,,2364.2085077000083,None,,,,,,,,,,,,,,,,,,,2364.708350299974,2364.7580019999295,w,0.5469745999434963,2364.708350299974,None,,,810199275,r,l,m,25,3,001,2022-03-07_23h19.49.602,HW1,2022.1.1,59.974870533394146,
